Majority	बहुमत
Precious metals	बहुमूल्य धातू
Precious gems	बहुमूल्य रत्न
Valuation	बहुमूल्यता
Polymorphic	बहुरूपी
Plurality	बहुलता
Plural	बहुवचन
Perennial plant	बहुवर्षायू वनस्पती
Polygamous	बहुव्रीही
Polynomial compound	बहुव्रीही समास
Polymorphic	बहूरूप्या
Bahuvrich Upanishad	बहूवृच उपनिषद
Ba	बा
Bangaigaon	बाँगाइगांव
Bangaigaon district	बाँगाइगांव जिल्हा
Bangaigaon city	बाँगाइगांव शहर
Bomb	बाँब
Dandy	बांका
Banka District	बांका जिल्हा
Banka city	बांका शहर
Bankura	बांकुरा
Bankura District	बांकुरा जिल्हा
Bankura city	बांकुरा शहर
Bang	बांग
Bangle	बांगडी
Bangla	बांगला
Bangladesh	बांगला देश
Bangla script	बांगला लिपी
Bangladesh	बांगलादेश
Bangladeshi	बांगलादेशी
Bangui	बांगुई
Bangladesh	बांग्लादेश
Bangladeshi	बांग्लादेशी
Banjul	बांजुल
Bandgul	बांडगूळ
Banda birds	बांडा पाखरू
Bandung	बांडुंग
Banda	बांदा
Banda district	बांदा जिल्हा
Bandipora	बांदीपुरा
Bandipora District	बांदीपुरा जिल्हा
Bandipur	बांदीपूर
Bande	बांदे
Dam	बांध
Construction	बांधकाम
Construction	बांधणावळ
Binding	बांधणी
Builder	बांधणीकार
Brother	बांधव
Bandhavgarh	बांधवगढ
Tie	बांधा
To bind	बांधून ठेवणे
Bamboo	बांबू
Bamboo hose	बांबूचा नळी
Bamboo tube	बांबूनलिका
Flute	बांसरी
Banswada	बांसवाडा
Banswara district	बांसवाडा जिल्हा
Bamboo	बांसा
Flute	बांसुरी
Bye	बाई
Woman	बाईमाणूस
Bile	बाईल
Bailbuddhaya	बाईलबुद्धया
Bau	बाऊ
Buck	बाक
Bakarwadi	बाकरवडी
The rest	बाकी
Baku	बाकू
Garden	बाग
Gardening	बागकाम
Baghpat	बागपत
Baghpat district	बागपत जिल्हा
Baghpat city	बागपत शहर
Bagalkot	बागलकोट
Bagalkot district	बागलकोट जिल्हा
Bagalkot city	बागलकोट शहर
Bagli river	बागली नदी
Gardener	बागवान
Gardening	बागवानी
Garden	बागिचा
Bagulbuwa	बागुलबुवा
Bagulbova	बागुलबोवा
Bageshwar	बागेश्वर
Bageshwar District	बागेश्वर जिल्हा
Bageshwar city	बागेश्वर शहर
Bagesari	बागेसरी
Baghmara	बाघमरा
Baghmara city	बाघमरा शहर
Tiger border	बाघा सीमा
Baghelkhand	बाघेलखंड
Bachabachi	बाचाबाची
Eagle	बाज
Baz Bahadur	बाज बहादुर
Millet	बाजरा
Millet	बाजरी
Baja	बाजा
Market	बाजार
Market price	बाजार भाव
Bazargappa	बाजारगप्पा
Market	बाजारपेठ
Bazarbunge	बाजारबुणगे
Market price	बाजारभाव
Market value	बाजारमूल्य
Bet	बाजी
Side	बाजू
Side by side	बाजूबंद
Bottle	बाटली
Bati	बाटी
Fence	बाडबिछाना
Bed	बाडबिस्तरा
Barmer	बाडमेर
Barmer District	बाडमेर जिल्हा
Arrow	बाण
Take the arrow	बाण घीश्या
Banganga	बाणगंगा
Banganga Kund	बाणगंगा कुंड
Banganga river	बाणगंगा नदी
Banganga Sarovar	बाणगंगा सरोवर
Arrowhead	बाणघुश्या
Build	बाणवा
Arrowhead	बाणसुता
Arrow	बाणा
Bana Specific Behavior: "Finally he showed his policy outlines."	बाणा	ठराविक वर्तनक्रम:"शेवटी त्याने आपला पोलिसी खाक्या दाखवला."
Banavati	बाणावती
Banasur	बाणासुर
Word	बाणी
Thing	बात
Conversation	बातचीत
News	बातमी
Reporter	बातमीदार
Newsletter	बातमीपत्र
Newsreader	बातमीवाचक
Bathla	बाथला
After	बाद
Clouds	बादल
Cloud	बादली
Emperor	बादशहा
The king	बादशाह
Almond rice	बादामी तांदूळ
Cons	बाधक
Obstacle	बाधा
Obstructive	बाधा आणणारा
Monkey	बानर
Father	बाप
Grandparents	बापजादे
Bapada	बापडा
Grandparents	बापदादे
Father man	बापमाणूस
Bapuda	बापुडा
Bapu	बापू
Bappa	बाप्पा
Matter	बाब
Babar	बाबर
Babarnama	बाबरनामा
Baba	बाबा
Baba Gurdit Singh	बाबा गुर्दित सिंग
Baba Gurdit Singh Kamagatamaru	बाबा गुर्दित सिंग कामागाटामारू
Baba Banda Singh Bahadur	बाबा बंदा सिंह बहादूर
Babin	बाबिण
Acacia	बाभळ
Acacia	बाभळी
Acacia	बाभूळ
Bamki	बामकी
Baman	बामण
Baman	बामन
Bamako	बामाको
Wife	बायको
Bypass	बायपास
Bypass surgery	बायपास शस्त्रक्रिया
Bypass surgery	बायपास सर्जरी
The Bible	बायबल
Bayern	बायर्न
Left	बाया
Biodata	बायोडाटा
Make the barka	बारका बाणवा
Barkawa	बारकावा
Barkave	बारकावे
Barky mice	बारकी चुही
Burden	बारदान
Barpeta	बारपेटा
Barpeta district	बारपेटा जिल्हा
The city of Barpeta	बारपेटा शहर
The city of Barmed	बारमेड शहर
Twelve	बारव
Horn	बारशिंगा
Barshi	बारशी
Baras	बारस
Barse	बारसे
Perennial	बारहमासा
Twelve	बारा
Twelfth date	बारा तारीख
Alphabet	बाराखडी
Baradari	बारादरी
Barabanki	बाराबंकी
Barabanki district	बाराबंकी जिल्हा
City of Barabanki	बाराबंकी शहर
Barbuda	बाराबूडा
Baramulla	बारामुल्ला
Baramulla District	बारामुल्ला जिल्हा
City of Baramulla	बारामुल्ला शहर
Twelfth	बारावा
Twelfth	बारावी
Twelve	बारासात
Twelve cities	बारासात शहर
Turn	बारी
Fine fodder	बारीक चारा
Fine tires	बारीक टिर्रर्र
Fine rope	बारीक दोरजाळी
Fine details	बारीकसारीक तपशील
Baripada	बारीपाडा
Baripada city	बारीपाडा शहर
Dynamite	बारूद
Ammunition depot	बारूदखाना
Barbados	बार्बाडोस
Barbados Island	बार्बाडोस द्वीप
Barbados	बार्बेडोस
Barbados dollars	बार्बेडोस डॉलर
Child	बाल
Juvenile Court	बाल न्यायालय
Balantkhor	बालंटखोर
Child	बालक
Balkand	बालकांड
Child labor	बालकामगार
Juvenile delinquency	बालगुन्हेगारी
Kindergarten	बालग्रह
Balchar	बालचर
Pediatrician	बालचिकित्सक
Bucket	बालदी
Balangir	बालनगिर
Balangir District	बालनगिर जिल्हा
Balangir city	बालनगिर शहर
Childhood	बालपण
Childhood	बालपणा
Child language	बालभाषा
Child labor	बालमजूर
Child Psychology	बालमानसशास्त्र
Child friend	बालमित्र
Child-friendly	बालमैत्रीण
Ballarda	बालरंडा
Balrand	बालरांड
Pediatrician	बालरोगतज्ज्ञ
Pediatrician	बालरोगतज्ञ
Kindergarten	बालवाडी
Child widow	बालविधवा
Balvir	बालवीर
Balvir Sanghatana	बालवीर संघटना
Pediatrician	बालवैद्य
Baalsurya	बालसूर्य
Bala	बाला
Balaghat	बालाघाट
Balaghat district	बालाघाट जिल्हा
Balaghat city	बालाघाट शहर
Balark	बालार्क
Balinese	बालिनीज
Balinese language	बालिनीज भाषा
Balinese script	बालिनीज लिपी
Bali	बाली
Balurghat	बालुरघाट
Balurghat city	बालुरघाट शहर
Balushahi	बालूशाही
Balekilla	बालेकिल्ला
Baleshwar	बालेश्वर
Baleshwar District	बालेश्वर जिल्हा
City of Baleshwar	बालेश्वर शहर
Balcony	बाल्कनी
Childhood	बाल्य
Childhood	बाल्यकाळ
Childhood	बाल्यावस्था
Balhik	बाल्हीक
Baby	बाळ
Balantkadha	बाळंतकाढा
Balantanimb	बाळंतनिंब
Balantvida	बाळंतविडा
Balantshep	बाळंतशेप
Balantshepu	बाळंतशेपू
Balantshop	बाळंतशोप
Balantshop	बाळंतशोपा
Balantasop	बाळंतसोप
Balantin	बाळंतीण
Baby mango	बाळआंबा
Baby	बाळकडू
Balkrishna	बाळकृष्ण
Baby neem	बाळनिंब
Childish	बाळबोध
Childish	बाळबोधी
Babies	बाळसे
Baby	बाळांबा
Bali	बाळी
Baw	बाव
Bawdi	बावडी
Bavanakshi gold	बावनकशी सोने
Fifty two	बावन्न
Bawlat	बावळट
Stupidity	बावळटपणा
Bavla	बावळा
Twenty two	बाविशी
Twenty two	बावीस
Twenty-two date	बावीस तारीख
Basha	बाशा
Bashin	बाशिण
Baskal	बाष्कल
Baskal sage	बाष्कल ऋषी
Vapor	बाष्प
Evaporation	बाष्पीभवन
