दक्षिणामूर्ति उपनिषद	दक्षिणामूर्ति उपनिषद
दक्षिणायन	दक्षिणायन
दखल अंदाजी	दखल
संज्ञेय अपराध	दखलपात्र गुन्हा
डेक्कन	दख्खन
दखम	दख्म
पत्थर	दगड
पत्थर के फर्श	दगडतळी
पत्थर फूल	दगडफूल
पत्थर फेंकना	दगडफेक
पत्थर	दगडफोड्या
पत्थर	दगडी
कोयला	दगडी कोळसा
पत्थर की मूर्तियाँ	दगडी मूर्ती
दगडग	दगदग
ठग	दगलबाज
विश्वासघात	दगा
धोखेबाज़	दगाबाज
धोखा	दगाबाजी
दगदरथ	दग्धरथ
भूलने के लिए	दचकणे
ईसा मसीह का शत्रु	दज्जाल
दमन	दटावणी
दत्ताया	दट्टया
धत्त	दट्ट्या
दत्ता की छड़ी	दट्ट्याचा दांडा
उत्पीड़न	दडपण
दमन	दडपशाही
दादी	दडी
दादुला	दडुला
दादू	दडुले
दतिया	दतिया
दतिया शहर	दतिया शहर
दातोलुखिक	दतोलूखलिक
दत्त	दत्त
दत्त का बेटा	दत्त पुत्र
गोद लिया	दत्तक
दत्तक ग्रहण	दत्तक ग्रहण
दत्तक ग्रहण	दत्तकविधान
दत्तात्रेय	दत्तात्रेय
दत्तात्रेय उपनिषद	दत्तात्रेय उपनिषद
दादा	ददा
दांत	ददात
ददरु	दद्रू
दधिमुख	दधिमुख
दधीचि	दधीचि
दधीचि ऋषि	दधीचि ऋषी
दानयुष	दनायुषा
दानायु	दनायू
दनुज	दनुज
दानू	दनू
रूकसाक	दप्तर
दफ़न	दफन
कार्यालय	दफ्तर
डिप्रेशन	दबकावणी
प्रभाव	दबदबा
डबमो	दबमो
दबाएँ	दबा
दबाव	दबाव
दबाव समूह	दबाव गट
दबाव समूह	दबावगट
दम	दम
दामालु	दमआलू
घुटन	दमघोष
दमन	दमण
दमन और दीव	दमण आणि दीव
दमण जिला	दमण जिल्हा
दमन	दमन
दमयंती	दमयंती
दमा	दमा
दमिश्क	दमास्कस
दमिश्क	दमिश्क
दया	दयनीयता
दया	दया
दया की नदी	दया नदी
दया	दयादृष्टी
इच्छामृत्यु	दयामरण
इच्छामृत्यु	दयामृत्यू
मेहरबान	दयाळ
मेहरबान	दयाळू
दयालुता	दयाळूपणा
मूल्यांकन करें	दर
दार एस सलाम	दर एस सलाम
जरुरत	दरकार
दरगाह	दरगा
दरगनिवासी	दरगानिवासी
दरगाह वासी	दरगावासी
कोर्ट	दरबार
दरबारी	दरबारी
दरबारिकंद	दरबारीकानडा
दरभंगा	दरभंगा
